LCN,LINCOLN,AMERICAN R,PLACER,-121.272,38.882,200,CAL FIRE
LCS,LOWER CRYSTAL SPRINGS,SAN MATEO CREEK,SAN MATEO,-122.363,37.5325,424,San Francisco PUC
LDB,LADDER BUTTE,PIT R,LASSEN,-121.317,40.817,5700,US Forest Service
LDG,LODGEPOLE,KAWEAH R,TULARE,-118.733,36.6,6735,Sequoia and Kings Canyon National Parks
LEG,SOUTH FORK EEL RIVER AT LEGGETT,EEL R,MENDOCINO,-123.72058,39.8746,747,USGS and DWR
LEW,LEWISTON,TRINITY R,TRINITY,-122.793,40.727,1870,US Bureau of Reclamation
LGN,TUOLUMNE R BLW LA GRANGE DAM NR LA GRANG,TUOLUMNE R,STANISLAUS,-120.44214,37.66632,170,US Geological Survey
LGS,LOG SPRING,SACTO VLY WEST,TEHAMA,-122.783,39.833,5100,US Army Corps of Engineers
LGV,LITTLE GRASS VALLEY,FEATHER R,PLUMAS,-121.019,39.724,5047,South Feather Water and Power Agency
LIC,LICHAU CREEK,PETALUMA R,SONOMA,-122.633,38.317,600,City of Petaluma
LKS,LAKESHORE,SACRAMENTO R,SHASTA,-122.383,40.867,1100,US Bureau of Reclamation
LLP,LOWER LASSEN PEAK,FEATHER R,SHASTA,-121.50811,40.4666,8250,"Pacific Gas and Electric Company, Rogers Flat"
LON,LOON LAKE (SMUD),AMERICAN R,EL DORADO,-120.323,38.983,6410,Sacramento Municipal Utility District
LOS,LAKE LOIS,AMERICAN R,EL DORADO,-120.197,38.925,8600,CA Dept of Water Resources/Snow Surveys
LPA,LAKE PALMDALE,MOJAVE DESERT,LOS ANGELES,-118.1014,34.5372,2980,Los Angeles County Fire Dept
LPY,LAKE PILLSBURY NR POTTER VLY 24HR AVG,EEL R,LAKE,-122.9583,39.4083,1828,Pacific Gas & Electric
LPZ,LA PANZA,SALINAS R,SAN LUIS OBISPO,-120.1881,35.3806,1650,CAL FIRE
LRM,LAURAL MOUNTAIN,CHINA LAKE,KERN,-117.6992,35.4783,4390,US Bureau of Land Management
LSF,LAS FLORES-CAMP PENDELTON,SANTA MARGARITA R,SAN DIEGO,-117.439,33.289,100,US Marine Corps
LSP,LAKE SPAULDING (PG&E),YUBA R,NEVADA,-120.633,39.317,5156,Pacific Gas & Electric
LTB,LAS TABLAS,SALINAS R,SAN LUIS OBISPO,-120.92416,35.65639,900,CAL FIRE
LTH,LOST HORSE,WHITEWATER R,RIVERSIDE,-116.183,34.017,4100,National Park Service
LTJ,LITTLE TUJUNGA,LOS ANGELES R,LOS ANGELES,-118.361,34.294,1390,US Forest Service
LTR,LAS TRAMPAS,EAST BAY,CONTRA COSTA,-122.067,37.834,1760,East Bay Regional Parks Fire-Rescue Services
LVC,LAKE VALLEY CANAL,AMERICAN R,PLACER,-120.642,39.299,5410,Pacific Gas & Electric
LVM,LEAVITT MEADOWS,WALKER R,MONO,-119.552,38.305,7200,Natural Resources Conservation Service
LVO,LIVE OAK CANYON - LIVE OAK DAM,LOS ANGELES R,LOS ANGELES,-117.744,34.134,1510,Los Angeles County
LVT,LEAVITT LAKE,WALKER R,MONO,-119.621,38.282,9600,Natural Resources Conservation Service
LVY,LAKE VALLEY RESERVOIR,AMERICAN R,PLACER,-120.583,39.3,5855,Pacific Gas & Electric
LYC,LYTLE CREEK,SANTA ANA R,SAN BERNARDINO,-117.48,34.234,2792,US Forest Service
LYO,LYONS VALLEY,RUSSIAN R,LAKE,-123.071,39.125,3200,US Bureau of Land Management
LYS,LYONS RESERVOIR,STANISLAUS R,TUOLUMNE,-120.166,38.094,4134,Pacific Gas & Electric
MAL,SACRAMENTO RIVER AT MALLARD ISLAND,SACRAMENTO R,CONTRA COSTA,-121.92009,38.0428,0,"CA Dept of Water Resources, DES"
MAM,MAMMOTH PASS (LADWP),OWENS R,MONO,-119.033,37.61,9300,City of Los Angeles; Dept of Water and Power
MAP,MAPEL RANCH,JACALITOS CR,FRESNO,-120.483,36.039,2640,CA Dept of Water Resources/O & M
MAR,MARIPOSA CREEK DAM,MERCED R,MARIPOSA,-120.147,37.292,459,US Army Corps of Engineers
MB3,MIDDLE BOULDER 3,SCOTT R,SISKIYOU,-122.811,41.225,6200,US Bureau of Reclamation
MBB,MERCED RIVER NEAR BRICEBURG,MERCED R,MARIPOSA,-119.9781,37.5989,1150,Merced Irrigation District
MBR,MEADOWBROOK (PG&E),KINGS R,FRESNO,-118.863,37.082,8021,Pacific Gas & Electric
MCF,METCALF GAP,FRESNO R,MADERA,-119.765,37.41,3300,CAL FIRE
MCH,MILL CREEK BELOW HWY 99,SACRAMENTO R,TEHAMA,-122.10463,40.04006,230,CA Dept of Water Resources
MCK,BEAR CREEK AT MC KEE ROAD,SAN JOAQUIN R,MERCED,-120.4456,37.3092,167,US Army Corps of Engineers
MCL,MCCLOUD DAM (PG&E),MC CLOUD R,SHASTA,-122.071,41.13,2690,Pacific Gas & Electric
MCM,MORRISON CREEK AT MACK ROAD,SACRAMENTO R,SACRAMENTO,-121.458,38.478,13,Sacramento Dept of Public Works
MCN,MOCCASIN,TUOLUMNE R,TUOLUMNE,-120.3,37.82,938,Hetch Hetchy Water and Power
MCY,MALIBU CANYON,VENTURA LA COASTAL,LOS ANGELES,-118.7033,34.0839,610,Los Angeles County
MDF,MAD RIVER (USFS),MAD R,TRINITY,-123.524,40.463,2775,US Forest Service
MDL,MUD LAKE,MOKELUMNE R,AMADOR,-120.14,38.615,7900,Sacramento Municipal Utility District
MDM,MIDDLE RIVER AT MIDDLE RIVER,DELTA,SAN JOAQUIN,-121.534,37.943,10,US Geological Survey
MDW,MEADOW LAKE,YUBA R,NEVADA,-120.50626,39.40607,7200,CA Dept of Water Resources/Snow Surveys
MDZ,MENDEZ RANCH,CALAVERAS R,STANISLAUS,-120.924,38.062,322,San Joaquin County
MED,MEDICINE LAKE,PIT R,SISKIYOU,-121.6131,41.5869,6700,US Bureau of Reclamation
MEN,SAN JOAQUIN RIVER NEAR MENDOTA,SAN JOAQUIN R,FRESNO,-120.37823,36.8105,170,US Geological Survey
MER,FEATHER RIVER AT MERRIMAC,FEATHER R,BUTTE,-121.27,39.709,1560,CA Dept of Water Resources/O & M
MGN,MAGOON,FRESNO R,MARIPOSA,-119.8125,37.4894,3150,US Army Corps of Engineers
MHB,COSUMNES RIVER AT MICHIGAN BAR,COSUMNES R,SACRAMENTO,-121.04522,38.50019,168,US Geological Survey
MHP,MAMMOTH PASS (USBR),OWENS R,MONO,-119.033,37.61,9300,US Bureau of Reclamation
MHR,MIDDLE RIVER AT HOWARD ROAD BRIDGE,SAN JOAQUIN R,SAN JOAQUIN,-121.384,37.877,20,CA Dept of Water Resources
MI1,FRIANT DAM MADERA CANAL,SAN JOAQUIN R,FRESNO,-119.705,37.001,581,US Bureau of Reclamation
MI2,FRIANT DAM FK CANAL,SAN JOAQUIN R,FRESNO,-119.705,37.001,581,US Bureau of Reclamation
MIC,MIOCENE CANAL,FEATHER R,BUTTE,-121.56,39.69,1000,Pacific Gas & Electric
MIL,FRIANT DAM (MILLERTON),SAN JOAQUIN R,FRESNO,-119.705,37.001,581,US Bureau of Reclamation
MIM,MINERAL (DWR-2),SACTO VLY NE,TEHAMA,-121.6,40.35,4875,National Weather Service
MIN,MINERAL,SACTO VLY NE,TEHAMA,-121.609,40.348,4957,CA Dept of Water Resources/Flood Management
MIR,MINER SLOUGH NEAR SACRAMENTO RIVER,SACRAMENTO R,SOLANO,-121.66606,38.23603,5,CA Dept of Water Resources/NCRO
MKM,MOKELUMNE-MOKELUMNE HILL,MOKELUMNE R,AMADOR,-120.719,38.313,575,East Bay Municipal Utility District
MLB,MALIBU,VENTURA LA COASTAL,LOS ANGELES,-118.644,34.0617,1575,Los Angeles County Fire Dept
MLC,MILL CREEK NEAR LA CANADA,SAN GABRIEL R,LOS ANGELES,-118.067,34.383,3510,US Forest Service
MLD,MCCLOUD,MC CLOUD R,SHASTA,-122.133,41.25,3280,US Bureau of Reclamation
MLL,MILL CREEK NEAR YUCAIPA,SANTA ANA R,SAN BERNARDINO,-117.035,34.083,2950,US Bureau of Land Management
MLM,MILL CREEK NR LOS MOLINOS,SACRAMENTO R,TEHAMA,-122.02415,40.0546,385,US Geological Survey
MLR,MALLORY RIDGE,DELTA,CONTRA COSTA,-121.779,37.817,2040,Contra Costa Water District
MMW,MOUNTAIN MEADOWS,FEATHER R,LASSEN,-121.017,40.283,5046,Pacific Gas & Electric
MNH,MOUNTAIN HOME,TULE R,TULARE,-118.71,36.242,5400,US Army Corps of Engineers
MNR,MINERAL (OBSERVER),SACTO VLY NE,TEHAMA,-121.6,40.35,4875,National Weather Service
MNS,MEANS LAKE,WHITEWATER R,SAN BERNARDINO,-116.517,34.391,2900,US Bureau of Land Management
MNT,MONITOR PASS,CARSON R,ALPINE,-119.615,38.67,8350,Natural Resources Conservation Service
MNZ,MANZANITA LAKE (CDF),SACTO VLY NE,SHASTA,-121.582,40.543,5750,US Forest Service
MOC,MONTCLAIR,SAN ANTONIO CR (SOUTH COAST),SAN BERNARDINO,-117.682,34.094,1208,None Specified
MOD,TUOLUMNE RIVER AT MODESTO,TUOLUMNE R,STANISLAUS,-120.98799,37.62688,90,US Geological Survey
MOJ,MOJAVE RIVER SINK,MOJAVE R,SAN BERNARDINO,-116.083,35.058,950,US Bureau of Land Management
MPG,MARIPOSA GROVE,MERCED R,MARIPOSA,-119.6,37.5,6400,CAL FIRE
MRB,SAN JOAQUIN R AT MAZE RD BRIDGE,SAN JOAQUIN R,STANISLAUS,-121.2276,37.6414,39,CA Dept of Water Resources
MRC,MERCED R NR MERCED FALLS,MERCED R,MERCED,-120.331,37.522,311,US Geological Survey
MRD,EEL RIVER SF NR MIRANDA (AT SYLVANDALE),EEL R,HUMBOLDT,-123.77615,40.18181,218,USGS and DWR
MRL,MARLETTE LAKE,LAKE TAHOE,State of Nevada,-119.905,39.173,8000,Natural Resources Conservation Service
MRN,MORMON ROCK,LYTLE CR,SAN BERNARDINO,-117.502,34.317,3300,US Forest Service
MRP,MARIPOSA RANGER STATION,MERCED R,MARIPOSA,-119.98695,37.50417,2250,CAL FIRE
MRT,MARTIS CREEK RESERVOIR,TRUCKEE R,NEVADA,-120.113,39.327,5745,US Army Corps of Engineers
MRY,YUBA RIVER NEAR MARYSVILLE,YUBA R,YUBA,-121.52496,39.17572,88,US Geological Survey
MRZ,MARTINEZ,EAST BAY,CONTRA COSTA,-122.14049,38.02764,8,"CA Dept of Water Resources, DES"
MSC,MOUNT SHASTA CITY,SACRAMENTO R,SISKIYOU,-122.317,41.317,3590,National Weather Service
MSD,SAN JOAQUIN RIVER AT MOSSDALE BRIDGE,SAN JOAQUIN R,SAN JOAQUIN,-121.306,37.786,31,"CA Dept of Water Resources, DES"
MSG,MUD SLOUGH NR GUSTINE,SAN JOAQUIN R,MERCED,-120.9056,37.2625,70,US Geological Survey
MSK,MOUNT ROSE SKI AREA,LAKE TAHOE,State of Nevada,-119.902,39.326,8900,Natural Resources Conservation Service
MSM,MOUNT SHASTA CITY (DWR-2),SACRAMENTO R,SISKIYOU,-122.317,41.317,3590,National Weather Service
MSN,MERCED RIVER NEAR SNELLING,MERCED R,MERCED,-120.451,37.502,260,CA Dept of Water Resources
MSS,MCCLOUD RIVER ABOVE SHASTA LAKE,MC CLOUD R,SHASTA,-122.219,40.958,1100,Pacific Gas & Electric
MST,MERCED RIVER NEAR STEVINSON,MERCED R,MERCED,-120.931,37.371,82,CA Dept of Water Resources/SCRO
MTA,MT SHASTA,SACRAMENTO R,SISKIYOU,-122.317,41.315,3550,US Forest Service
MTB,MIDDLE RIVER AT TRACY BLVD,SAN JOAQUIN R,SAN JOAQUIN,-121.456,37.881,20,CA Dept of Water Resources
MTC,MONTECITO,S BARBARA COAST,SANTA BARBARA,-119.643,34.46,1500,US Forest Service
MTD,MOUNT DIABLO,EAST BAY,CONTRA COSTA,-121.9141,37.8816,3849,San Ramon Valley Fire District
MTE,MOUNT ELIZABETH,TUOLUMNE R,TUOLUMNE,-120.241,38.057,4933,US Forest Service
MTF,MOUNTAIN REST,SAN JOAQUIN R,FRESNO,-119.371,37.054,4100,US Forest Service
MTM,MITCHELL MEADOW,KINGS R,TULARE,-118.712,36.737,9900,US Army Corps of Engineers
MTO,MF TUOLUMNE R NR OAKLAND REC CAMP,TUOLUMNE R,TUOLUMNE,-120.1081,37.8283,2800,City and County of San Francisco
MTS,MOUNT SHASTA,SACRAMENTO R,SISKIYOU,-122.316,41.313,3545,CA Dept of Water Resources/Flood Management
MTY,MONTEREY AIRPORT,CARMEL R,MONTEREY,-121.8475,36.59056,217,National Weather Service
MTZ,MT. ZION,MOKELUMNE R,AMADOR,-120.6525,38.39,2968,CAL FIRE
MUD,MUD SPRINGS,TRINITY R,TRINITY,-123.283,40.717,3400,CA Dept of Water Resources/Flood Management
MUM,MUMBO BASIN,TRINITY R,TRINITY,-122.523,41.197,5650,US Bureau of Reclamation
MVD,MUCK VALLEY DIVERSION (PG&E),PIT R,SHASTA,-121.155,41.015,4300,Pacific Gas & Electric
NAP,NAPA RIVER NEAR NAPA,NAPA R,NAPA,-122.30331,38.36824,25,USGS and DWR
NAT,LAKE NATOMA (NIMBUS DAM),AMERICAN R,SACRAMENTO,-121.183,38.65,132,US Bureau of Reclamation
NCS,NEWCASTLE-PINEVIEW SCHOOL,AMERICAN R,PLACER,-121.135,38.874,890,City of Roseville
NEW,SAN JOAQUIN RIVER NEAR NEWMAN,SAN JOAQUIN R,MERCED,-120.97715,37.35049,90,USGS and DWR
NFD,NF AMERICAN R AT NORTH FORK DAM,AMERICAN R,PLACER,-121.02383,38.93601,715,US Geological Survey
NFR,NORTH FORK R S,SAN JOAQUIN R,MADERA,-119.5,37.233,2630,US Forest Service
NFW,N FK WILLOW CK NR SUGAR PINE,SAN JOAQUIN R,MADERA,-119.5592,37.3978,5200,Madera Irrigation District
NHG,NEW HOGAN LAKE,CALAVERAS R,CALAVERAS,-120.812,38.152,554,US Army Corps of Engineers
NHP,NEWHALL PASS,SANTA CLARA R,LOS ANGELES,-118.5203,34.3369,2135,Los Angeles County Fire Dept
NLS,NOEL SPRING,STONY CR,GLENN,-122.667,39.538,5100,US Army Corps of Engineers
NML,NEW MELONES RESERVOIR,STANISLAUS R,CALAVERAS,-120.525,37.9481,1135,US Bureau of Reclamation
NMR,NORTH MOKELUMNE R @ W WALNUT GROVE RD,MOKELUMNE R,SAN JOAQUIN,-121.5071,38.2232,0,US Geological Survey
NMS,NEW MELONES,STANISLAUS R,CALAVERAS,-120.525,37.948,1400,US Bureau of Reclamation
NSL,NATIONAL STEEL,SACRAMENTO R,SOLANO,-121.8881,38.1221,0,"CA Dept of Water Resources, DES"
NSN,NORTH SAN ANDREAS,SAN MATEO CREEK,SAN MATEO,-122.443,37.612,617,San Francisco PUC
NTP,NATURE POINT,SAN JOAQUIN R,MADERA,-119.36,37.342,5150,US Bureau of Reclamation
NVC,NOVATO CREEK,SF BAY,MARIN,-122.564,38.085,125,Marin County
NVD,NEVADA CITY,YUBA R,NEVADA,-121.001,39.25,2781,Nevada County
O8I,OROVILLE 8 STATION WETNESS INDEX,FEATHER R,SIERRA,-120.678,39.623,6000,CA Dept of Water Resources/O & M
OAD,OLD RIVER NEAR DMC ABOVE DAM,SAN JOAQUIN R,SAN JOAQUIN,-121.54211,37.81032,4,CA Dept of Water Resources
OBB,STANISLAUS R AT ORANGE BLOSSOM BRIDGE,STANISLAUS R,STANISLAUS,-120.75,37.783,117,CA Dept of Water Resources
OBD,OLD RIVER NEAR DMC BELOW DAM,SAN JOAQUIN R,SAN JOAQUIN,-121.54394,37.81096,4,CA Dept of Water Resources
OBI,OLD RIVER AT BACON ISLAND (USGS),DELTA,SAN JOAQUIN,-121.57222,37.96937,10,USGS and DWR
OCL,ORESTIMBA CK AT RIVER RD NR CROWS LNDG,SAN JOAQUIN R,STANISLAUS,-121.01604,37.41355,65,US Geological Survey
ODM,OLD RIVER AT DELTA MENDOTA CANAL,DELTA,SAN JOAQUIN,-121.54214,37.8103,10,USGS and DWR
OGO,OGO RANGER STATION,COTTONWOOD CR,SHASTA,-122.737,40.423,1300,CA Dept of Water Resources/Flood Management
OH1,OLD RIVER AT HEAD,SAN JOAQUIN R,SAN JOAQUIN,-121.33125,37.80755,15,CA Dept of Water Resources
OHD,OUR HOUSE DAM,YUBA R,YUBA,-120.9964,39.412,1960,CA Dept of Water Resources/Flood Management
OJA,OJAI ,SAN ANTONIO CR (SOUTH COAST),VENTURA,-119.23,34.448,765,Ventura County
OKB,OAK BOTTOM,SACRAMENTO R,SHASTA,-122.606,40.651,1326,National Park Service
OKC,OAKDALE CANAL,TUOLUMNE R,TUOLUMNE,-120.632,37.859,350,US Geological Survey
OKG,OAK GROVE,SANTA MARGARITA R,SAN DIEGO,-116.795,33.393,2752,US Forest Service
OKH,OAKHURST,FRESNO R,MADERA,-119.6758,37.3447,2360,US Army Corps of Engineers
OKK,OAK KNOLL,SMITH R,DEL NORTE,-123.833,41.833,1940,US Forest Service
OKN,O'KANE (BLUE LAKE),REDWOOD CR,HUMBOLDT,-123.81534,40.90596,850,USGS and DWR
OLD,OLD RIVER NEAR TRACY,DELTA,SAN JOAQUIN,-121.44956,37.80481,5,CA Dept of Water Resources/O & M
OLS,KLAMATH RIVER AT ORLEANS,KLAMATH R,HUMBOLDT,-123.5345,41.30346,430,USGS and DWR
OMR,"OLD & MIDDLE RVRS, TIDALLY FILTERED EST",DELTA,SAN JOAQUIN,-121.5711,37.97,10,CA Dept of Water Resources/O & M
OMT,O&M REAL TIME MONITORING TEST STATION,SACRAMENTO R,SACRAMENTO,-121.4977,38.5755,13,CA Dept of Water Resources/O & M
ONG,O'NEILL FOREBAY @ GIANELLI PUMPING PLANT,SAN JOAQUIN R,MERCED,-121.0719,37.0666,0,"CA Dept of Water Resources, DES"
ONI,CHECK 13 (O'NEILL INTAKE),SAN JOAQUIN R,MERCED,-121.036,37.091,176,US Bureau of Reclamation
ONO,OAKLAND NORTH,EAST BAY,ALAMEDA,-122.217,37.867,1500,Oakland Fire Services Agency
ORD,SACRAMENTO R AT ORD FERRY-MAIN CHANNEL,SACRAMENTO R,GLENN,-121.99318,39.62813,115,CA Dept of Water Resources
ORH,MIDDLE YUBA RIVER BELOW OUR HOUSE DAM,YUBA R,YUBA,-120.997,39.412,1958,Yuba County
ORK,REDWOOD CREEK AT ORICK,REDWOOD CR,HUMBOLDT,-124.05119,41.29929,36,USGS and DWR
ORO,OROVILLE DAM,FEATHER R,BUTTE,-121.493,39.54,900,CA Dept of Water Resources/O & M
OSJ,OLD RIVER AT FRANKS TRACT NEAR TERMINOUS,DELTA,SAN JOAQUIN,-121.5789,38.0711,0,USGS and DWR
OSO,OAKLAND SOUTH,EAST BAY,ALAMEDA,-122.1436,37.7881,1000,Oakland Fire Services Agency
OVC,OWENS VALLEY,OWENS R,INYO,-118.55,37.39,4640,CAL FIRE
OWN,OWENS CREEK DAM,MERCED R,MARIPOSA,-120.187,37.282,424,US Army Corps of Engineers
OWS,OROVILLE DAM SPILLWAY WEATHER STATION,FEATHER R,BUTTE,-121.491,39.543,880,CA Dept of Water Resources
OZN,OZENA,CUYAMA R,VENTURA,-119.354,34.682,3670,US Forest Service
PAN,PANAMINT,AMARGOSA R,INYO,-117.083,36.117,6880,US Bureau of Land Management
PAR,PARDEE,MOKELUMNE R,CALAVERAS,-120.85,38.25,568,East Bay Municipal Utility District
PAS,SALINAS RIVER AT PASO ROBLES,SALINAS R,SAN LUIS OBISPO,-120.68433,35.62858,700,USGS and DWR
PCF,PACIFIC HOUSE (OBSERVER),AMERICAN R,EL DORADO,-120.5,38.765,3400,National Weather Service
PCK,PECKINPAH,SAN JOAQUIN R,MADERA,-119.458,37.25,5150,US Bureau of Reclamation
PCN,PIT RIVER NEAR CANBY,PIT R,MODOC,-120.92774,41.406,4266,US Geological Survey
PCR,PINECREST (PG&E),STANISLAUS R,TUOLUMNE,-119.983,38.2,5600,Pacific Gas & Electric
PCT,PORT CHICAGO,DELTA,CONTRA COSTA,-122.025,38.059,0,US Bureau of Reclamation
PCV,PLACERVILLE,AMERICAN R,EL DORADO,-120.82,38.7,1850,National Weather Service
PDD,WALNUT CREEK AT PUDDINGSTONE DAM,SAN GABRIEL R,LOS ANGELES,-117.807,34.092,1030,None Specified
PDE,PARADISE,FEATHER R,BUTTE,-121.6247,39.7536,1750,CA Dept of Water Resources
PDS,PARADISE MEADOW,TUOLUMNE R,TUOLUMNE,-119.67,38.047,7650,CA Dept of Water Resources/Snow Surveys
PET,PETERSON FLAT,TRINITY R,TRINITY,-122.5277,41.3023,7150,US Bureau of Reclamation
PFH,PACIFIC HOUSE,AMERICAN R,EL DORADO,-120.5,38.76,3440,US Bureau of Reclamation
PFW,PINE FLAT WEATHER,KINGS R,FRESNO,-119.3369,36.8236,610,US Army Corps of Engineers
PHM,PACIFIC HOUSE (DWR-2),AMERICAN R,EL DORADO,-120.5,38.765,3400,National Weather Service
PIN,PINE GROVE,MOKELUMNE R,AMADOR,-120.633,38.4,2440,CA Dept of Water Resources
PIU,PIRU,SANTA CLARA R,VENTURA,-118.81,34.404,624,Ventura County
PKC,PIKE COUNTY,YUBA R,YUBA,-121.202,39.475,3714,US Forest Service
PKF,PARKFIELD,SALINAS R,MONTEREY,-120.432,35.899,1535,CAL FIRE
PLD,PILARCITOS DAM,SAN MATEO CREEK,SAN MATEO,-122.422,37.548,700,San Francisco PUC
PLM,PALM SPRINGS AIRPORT,WHITEWATER R,RIVERSIDE,-116.50361,33.82222,474,National Weather Service
PLP,PILOT PEAK (DWR),FEATHER R,PLUMAS,-120.87778,39.78589,6800,CA Dept of Water Resources/O & M
PMN,PIT RIVER NEAR MONTGOMERY CREEK,PIT R,SHASTA,-122.016,40.843,1036,US Bureau of Reclamation
PMR,PATTERSON MTN REPEATER,KINGS R,FRESNO,-119.0508,36.9564,8140,US Army Corps of Engineers
PNC,PINECREST-STRAWBERRY,STANISLAUS R,TUOLUMNE,-119.984,38.2,5620,Pacific Gas & Electric
PNF,PINE FLAT DAM,KINGS R,FRESNO,-119.325,36.833,970,US Army Corps of Engineers
PNT,PINEHURST,KINGS R,FRESNO,-119,36.68528,4060,US Forest Service
POH,MERCED R AT POHONO BR NR YOSEMITE,MERCED R,MARIPOSA,-119.66628,37.71687,3862,US Geological Survey
POP,ANTELOPE VALLEY CALIF POPPY RESERVE,ANTELOPE VALLEY,LOS ANGELES,-118.404,34.738,2760,Los Angeles County Fire Dept
POT,POTRERO,SWEETWATER R,SAN DIEGO,-116.609,32.605,2350,CAL FIRE
POV,POVERTY,ALAMEDA CR,SANTA CLARA,-121.77056,37.44306,2066,San Francisco PUC
PPP,PACHECO PUMPING PLANT (SLR00000),SAN JOAQUIN R,MERCED,-121.1806,37.0619,548,CA Dept of Water Resources/O & M
PPT,PRISONERS POINT,DELTA,SAN JOAQUIN,-121.562,38.066,0,"CA Dept of Water Resources, DES"
PR1,PIT #1 PH (PG&E),PIT R,SHASTA,-121.498,41,2880,Pacific Gas & Electric
PR3,PIT #3 PH (PG&E),PIT R,SHASTA,-121.747,40.998,2100,Pacific Gas & Electric
PR5,PIT #5 PH (PG&E),PIT R,LASSEN,-121.978,40.987,1458,Pacific Gas & Electric
PRA,PRADO DAM,SANTA ANA R,RIVERSIDE,-117.643,33.89,566,US Army Corps of Engineers
PRD,PARADISE FIRE STATION,BUTTE CR,BUTTE,-121.617,39.75,1750,National Weather Service
PRR,PERRIS,SAN JACINTO R,RIVERSIDE,-117.183,33.858,1600,"CA Dept of Water Resources, Southern Field Div"
PRS,PROSSER CREEK RESERVOIR,TRUCKEE R,NEVADA,-120.1367,39.3794,5622,US Geological Survey
PRT,PORTOLA,FEATHER R,PLUMAS,-120.467,39.8,4850,National Weather Service
PRY,PERRY RANCH,CALAVERAS R,CALAVERAS,-120.922,38.149,315,US Army Corps of Engineers
PSB,PASO ROBLES AIRPORT,SALINAS R,SAN LUIS OBISPO,-120.62611,35.67305,836,National Weather Service
PSC,PASCOES,KERN R,TULARE,-118.35,35.967,9150,US Army Corps of Engineers
PSM,PLASKETT MEADOWS,EEL R,GLENN,-122.85,39.725,6000,US Army Corps of Engineers
PSN,POISON FLAT,CARSON R,ALPINE,-119.631,38.501,7900,Natural Resources Conservation Service
PSR,POISON RIDGE,SAN JOAQUIN R,MADERA,-119.52,37.403,6900,US Bureau of Reclamation
PT1,PIT R PH #1,PIT R,SHASTA,-121.5,41,2880,Pacific Gas & Electric
PT5,PIT R PH #5,PIT R,SHASTA,-121.983,40.983,1460,Pacific Gas & Electric
PTE,PIUTES FS,MOJAVE DESERT,KERN,-118.2789,35.4456,6440,US Bureau of Land Management
PTR,POINT REYES,COAST-MARIN,MARIN,-122.95,38.083,80,National Weather Service
PTS,PITTSBURG,DELTA,CONTRA COSTA,-121.883,38.033,10,US Bureau of Reclamation
PTV,POTTER VALLEY,RUSSIAN R,MENDOCINO,-123.1272,39.3644,1080,US Army Corps of Engineers
PUD,SAN DIMAS CK AT PUDDINGSTON DIVERSN,SAN GABRIEL R,LOS ANGELES,-117.782,34.121,1130,None Specified
PUL,PULGAS,SAN MATEO CREEK,SAN MATEO,-122.298,37.475,644,San Francisco PUC
PVL,PRATTVILLE (PG&E),FEATHER R,PLUMAS,-121.157,40.209,4520,Pacific Gas & Electric
PVP,POTTER VALLEY PH,RUSSIAN R,MENDOCINO,-123.133,39.367,1020,Pacific Gas & Electric
PVY,POTTER VALLEY PG&E - 24HR AVG,RUSSIAN R,MENDOCINO,-123.127,39.362,1080,Pacific Gas & Electric
PWS,PLACERVILLE WEATHER STATION,AMERICAN R,EL DORADO,-120.8243,38.69543,1858,CA Dept of Water Resources/Flood Management
PYM,PYRAMID,U SANTA CLARA R,LOS ANGELES,-118.75,34.633,2606,"CA Dept of Water Resources, Southern Field Div"
QCY,QUINCY (DWR),FEATHER R,PLUMAS,-120.95,39.935,3408,CA Dept of Water Resources/O & M
QNC,QUINCY RS (USFS),FEATHER R,PLUMAS,-120.95,39.96,3420,US Forest Service
QRD,QUINCY RADIO STATION,FEATHER R,PLUMAS,-120.9475,39.9366,3420,National Weather Service
QRM,QUINCY (DWR-2),FEATHER R,PLUMAS,-120.9475,39.9366,3420,National Weather Service
QTZ,QUARTZ HILL,SCOTT R,SISKIYOU,-122.929,41.6,4238,CAL FIRE
QUA,QUAKING ASPEN,TULE R,TULARE,-118.53994,36.11754,7200,CA Dept of Water Resources/Snow Surveys
QYR,QUINCY RANGER DISTRICT,FEATHER R,PLUMAS,-120.941,39.975,3500,US Forest Service
RAN,RANCHITA,SAN LUIS REY R,SAN DIEGO,-116.4975,33.22222,3450,CAL FIRE
RAV,RAVENDALE,SUSAN R,LASSEN,-120.316,40.731,5298,US Forest Service
RBB,ROBBS SADDLE,AMERICAN R,EL DORADO,-120.3793,38.91153,5900,Sacramento Municipal Utility District
RBL,RUBICON LAKE,AMERICAN R,EL DORADO,-120.217,38.967,6800,Sacramento Municipal Utility District
RBP,ROBBS POWERHOUSE,AMERICAN R,EL DORADO,-120.37654,38.90238,5150,Sacramento Municipal Utility District
RBR,ROBIDART RANCH,CALAVERAS R,SAN JOAQUIN,-121.031,38.137,315,San Joaquin County
RBW,RAINBOW DIVERSION DAM,STONY CR,COLUSA,-122.605,39.371,1297,US Bureau of Reclamation
RCC,ROBINSON COW CAMP,YUBA R,SIERRA,-120.68,39.6219,6480,CA Dept of Water Resources/Snow Surveys
RCK,ROCK CREEK LAKES,OWENS R,INYO,-118.73507,37.4573,9700,CA Dept of Water Resources/Snow Surveys
RCM,ROCK CAMP,MOJAVE DESERT,SAN BERNARDINO,-117.213,34.288,4924,US Forest Service
